Tstamp,Str,Thr,RrLH,FrLH,Fr,FrRH,RrRH
1761027584.76,      0.00,     60.00,    548.00,    937.00,   1172.00,    456.00,    347.00
1761027584.86,      0.00,     60.00,    553.00,    790.00,   1413.00,    456.00,    621.00
1761027584.93,      0.00,     60.00,    559.00,    676.00,   1040.00,   1307.00,    609.00
1761027585.00,      0.00,     60.00,    580.00,    280.00,    851.00,    456.00,    367.00
1761027585.07,      0.00,     60.00,    584.00,    478.00,    831.00,    961.00,    595.00
1761027585.14,      0.00,     60.00,    588.00,    187.00,    356.00,   1059.00,    589.00
1761027585.21,      0.00,     60.00,    624.00,    708.00,   1356.00,    649.00,    579.00
1761027585.31,      0.00,     60.00,    599.00,   1742.00,    858.00,    350.00,    579.00
1761027585.39,      0.00,     60.00,    290.00,   1637.00,   2000.00,    614.00,    538.00
1761027585.47,      0.00,     60.00,    639.00,    922.00,   1701.00,    562.00,    567.00
1761027585.55,      0.00,     60.00,    690.00,   1124.00,    992.00,   2000.00,    550.00
1761027585.64,      0.00,     60.00,    162.00,    800.00,   1172.00,    209.00,    462.00
1761027585.71,      0.00,     60.00,   1115.00,   1088.00,   1350.00,   1002.00,    553.00
1761027585.80,      0.00,     60.00,   1179.00,    464.00,    906.00,    594.00,    553.00
1761027585.88,      0.00,     60.00,   1092.00,   1042.00,   2000.00,    591.00,    336.00
1761027585.96,   -100.00,     60.00,   1168.00,    397.00,   1055.00,    752.00,    280.00
1761027586.04,      0.00,     60.00,   1174.00,    422.00,    906.00,    350.00,    322.00
1761027586.10,      0.00,     60.00,    892.00,    339.00,    775.00,    459.00,    341.00
1761027586.19,      0.00,     60.00,    440.00,   1733.00,   1941.00,    567.00,    532.00
1761027586.27,      0.00,     60.00,    727.00,   1698.00,   1486.00,    544.00,    519.00
1761027586.34,      0.00,     60.00,    391.00,    714.00,    940.00,    527.00,    511.00
1761027586.42,      0.00,     60.00,    707.00,    297.00,   1089.00,    505.00,    488.00
1761027586.50,      0.00,     60.00,    762.00,    615.00,   1025.00,    504.00,    461.00
1761027586.57,      0.00,     60.00,   1097.00,    400.00,   1061.00,    362.00,    250.00
